Product Name,Product ID,Review Text,Review Rating,Review Date,Reviewer Verified,Clean_Text,Sentiment
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Does the job Everything is good but the zoomin of camera is very unsatisfying bcoz at some points camera gone blur. And the security is not good like face lock, its unlocked very easier like I'm standing far from ... more",3.0,· 3 months ago,True,does the job everything is good but the zoomin of camera is very unsatisfying bcoz at some points camera gone blur and the security is not good like face lock its unlocked very easier like im standing far from,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Nice Every thing is good but battery is Not good,3.0,· 4 months ago,True,nice every thing is good but battery is not good,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Does the job Honest review: First of all, the camera is not consistent at all, especially in low light. It takes very poor photos. It is completely useless in low light. It cannot handle low light, sometimes takin... more Jitendra Kourav , Narsimhapur District",3.0,· 4 months ago,True,does the job honest review first of all the camera is not consistent at all especially in low light it takes very poor photos it is completely useless in low light it cannot handle low light sometimes takin more jitendra kourav narsimhapur district,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good Not bad Yakala Vnkata Posibabu,3.0,· 4 months ago,True,good not bad yakala vnkata posibabu,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Just okay Battery is not powerful,3.0,· 4 months ago,True,just okay battery is not powerful,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good The battery drains like water... Just in 1 mint. 9% battery runs,3.0,· 4 months ago,True,good the battery drains like water just in 1 mint 9 battery runs,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Fair I recently purchased a this device from Flipkart I got with open box delivery all things are ok but there is a issue with the speaker mobile phone device.. both the speaker are not working properly an... more,3.0,· 4 months ago,True,fair i recently purchased a this device from flipkart i got with open box delivery all things are ok but there is a issue with the speaker mobile phone device both the speaker are not working properly an,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Battery backup is very very bad 😞,3.0,· 4 months ago,True,decent product battery backup is very very bad,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Just okay Battery backup to low,3.0,· 4 months ago,True,just okay battery backup to low,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Fair Overvall performance is good but battery drain very fast and too much heating problem, just in normal use, no gaming no extensive use then also mobile heat a lot.",3.0,· 4 months ago,True,fair overvall performance is good but battery drain very fast and too much heating problem just in normal use no gaming no extensive use then also mobile heat a lot,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Just okay If you are using social media battery is not  long lasting.,3.0,· 4 months ago,True,just okay if you are using social media battery is not long lasting,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Just okay Snapdragon variant overheat battery train issue.,3.0,· 4 months ago,True,just okay snapdragon variant overheat battery train issue,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"3.0 • Does the job Review for: Color Onyx Black • RAM 8 GB • Storage 128 GB I had very high expectations from this phone but when I used this phone for one day I saw that the performance and battery backup was very low, I do not recommend to purchase the phone 👎👎 Pulkit Garg , Agra Division Helpful",3.0,,True,30 does the job review for color onyx black ram 8 gb storage 128 gb i had very high expectations from this phone but when i used this phone for one day i saw that the performance and battery backup was very low i do not recommend to purchase the phone pulkit garg agra division helpful,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Does the job The battery ia very less. Need to charge twice in a day. Deepak Kumar , Bangalore Division",3.0,· 4 months ago,True,does the job the battery ia very less need to charge twice in a day deepak kumar bangalore division,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good Overall phone is good,3.0,· 4 months ago,True,good overall phone is good,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Fair Product is ok and also quality of material are good. I an normal user so battery is ok for me. fingerprint scanner not consistent. Other features are ok.,3.0,· 4 months ago,True,fair product is ok and also quality of material are good i an normal user so battery is ok for me fingerprint scanner not consistent other features are ok,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Nice This review after more than a week My previous phone is for 6 years use note 7 pro to  a12 nacho for 1 month to s24 Camera :  In day light superb, for night it's to much noise, I don't like low lig... more",3.0,· 4 months ago,True,nice this review after more than a week my previous phone is for 6 years use note 7 pro to a12 nacho for 1 month to s24 camera in day light superb for night its to much noise i dont like low lig,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Fair Just ok product.,3.0,· 4 months ago,True,fair just ok product,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• motherboard issue The phone is good, but don't buy phones on the Big Billion Days sale. Now I am facing a motherboard issue",3.0,· 4 months ago,True,motherboard issue the phone is good but dont buy phones on the big billion days sale now i am facing a motherboard issue,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Does the job Heating issue Mobile got heated up in just in the process of Software update.,3.0,· 4 months ago,True,does the job heating issue mobile got heated up in just in the process of software update,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Does the job I had very high expectations from this phone but when I used this phone for one day I saw that the performance and battery backup was very low, I do not recommend to purchase the phone 👎👎",3.0,· 4 months ago,True,does the job i had very high expectations from this phone but when i used this phone for one day i saw that the performance and battery backup was very low i do not recommend to purchase the phone,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"3.0 • Fair Review for: Color Marble Gray • RAM 8 GB • Storage 256 GB Good Kiran Yadav , Kolar Helpful",3.0,,True,30 fair review for color marble gray ram 8 gb storage 256 gb good kiran yadav kolar helpful,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good Display is to dull Camera is ok ok even Oneplus 13 has far better Camera than this Build quality is 4/5 Battery 🔋 is too bad 2/5 It has Overheating issue,3.0,· 4 months ago,True,good display is to dull camera is ok ok even oneplus 13 has far better camera than this build quality is 45 battery is too bad 25 it has overheating issue,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Battery back up is about 8-10 hours . And if games played it will reduce it overall it is perfect only battery is the problem so go for s24 plus it will be perfect,3.0,· 4 months ago,True,decent product battery back up is about 810 hours and if games played it will reduce it overall it is perfect only battery is the problem so go for s24 plus it will be perfect,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Decent product Awesome product, best performance, value for money Rishi Kumar , Saraikela Kharsawan",3.0,· 4 months ago,True,decent product awesome product best performance value for money rishi kumar saraikela kharsawan,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Does the job not bad battery is becoming trash..,3.0,· 4 months ago,True,does the job not bad battery is becoming trash,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good After use some hours see primary camera fogy,3.0,· 4 months ago,True,good after use some hours see primary camera fogy,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Poor battery...too small sized mobile..,3.0,· 4 months ago,True,decent product poor batterytoo small sized mobile,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Overall experience with this product is good but the battery is drain fast And my recommendations is don't buy this phone because it is overhyped the prices are same in the offline stores 🙃,3.0,· 4 months ago,True,decent product overall experience with this product is good but the battery is drain fast and my recommendations is dont buy this phone because it is overhyped the prices are same in the offline stores,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Fair Heating issue and battery health Pradeep  Anjana , Pratapgarh District",3.0,· 4 months ago,True,fair heating issue and battery health pradeep anjana pratapgarh district,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Overall phone is great but screen size is a little issue,3.0,· 4 months ago,True,decent product overall phone is great but screen size is a little issue,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Battery back up is about 8-10 hours . And if games played it will reduce it overall it is perfect only battery is the problem so go for s24 plus it will be perfect,3.0,· 4 months ago,True,decent product battery back up is about 810 hours and if games played it will reduce it overall it is perfect only battery is the problem so go for s24 plus it will be perfect,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"3.0 • Does the job Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB Everything best camera worst Sunny Singh , Kolhan Division Helpful 2",3.0,,True,30 does the job review for color amber yellow ram 8 gb storage 256 gb everything best camera worst sunny singh kolhan division helpful 2,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Just okay Battery is not powerful or samsung has not fully optimised the new snapdragon chipset,3.0,· 4 months ago,True,just okay battery is not powerful or samsung has not fully optimised the new snapdragon chipset,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good Battery changing very bad for day 3 times for normal use only Chiluveri  Rakesh Kumar,3.0,· 4 months ago,True,good battery changing very bad for day 3 times for normal use only chiluveri rakesh kumar,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Does the job All is good but camera is avrage,3.0,· 4 months ago,True,does the job all is good but camera is avrage,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Does the job They could have provided the adaptor Nimakrishna Nk , Bangalore Division",3.0,· 4 months ago,True,does the job they could have provided the adaptor nimakrishna nk bangalore division,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Does the job The phone is good but the camera is not good as per the price and hype of the phone,3.0,· 4 months ago,True,does the job the phone is good but the camera is not good as per the price and hype of the phone,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Does the job Everything best camera worst,3.0,· 4 months ago,True,does the job everything best camera worst,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Nice Everything thing is good but the battery backup is short,3.0,· 4 months ago,True,nice everything thing is good but the battery backup is short,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"3.0 • Nice Review for: Color Marble Gray • RAM 8 GB • Storage 256 GB Everything is good, Battery is worst Nikita Konge , Bengaluru Helpful",3.0,,True,30 nice review for color marble gray ram 8 gb storage 256 gb everything is good battery is worst nikita konge bengaluru helpful,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Nice Camera not upto the mark and battery life is not good for long use. Design and display are good,3.0,· 4 months ago,True,nice camera not upto the mark and battery life is not good for long use design and display are good,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Decent product Product is good, but I suggest to buy from the store and not from this bloody flipkart.. They are least bothered to deliver the product on time. Instead prime is really good and they keep up the promise. Manojavam S , Bangalore Division",3.0,· 4 months ago,True,decent product product is good but i suggest to buy from the store and not from this bloody flipkart they are least bothered to deliver the product on time instead prime is really good and they keep up the promise manojavam s bangalore division,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Does the job Heats up with normal usage,3.0,· 4 months ago,True,does the job heats up with normal usage,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Good Battery drop Appanna Gollangi , West Godavari District",3.0,· 4 months ago,True,good battery drop appanna gollangi west godavari district,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Just okay Battery condition vey Thotakura  Venkatraju,3.0,· 5 months ago,True,just okay battery condition vey thotakura venkatraju,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good Heating issues in s24,3.0,· 5 months ago,True,good heating issues in s24,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Nice Everything is good, Battery is worst",3.0,· 4 months ago,True,nice everything is good battery is worst,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"3.0 • Fair Review for: Color Onyx Black • RAM 8 GB • Storage 128 GB Heating issue using from starting. Is this only in my phone or anyone other please inform me Rajendra Singh muvel , New Harsud Helpful",3.0,,True,30 fair review for color onyx black ram 8 gb storage 128 gb heating issue using from starting is this only in my phone or anyone other please inform me rajendra singh muvel new harsud helpful,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Fair Battery is not good other than that everything is best. But battery don't even work 5 hours if used continuously,3.0,· 5 months ago,True,fair battery is not good other than that everything is best but battery dont even work 5 hours if used continuously,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Fair Very bad battery per minute decrease battery percentage,3.0,· 5 months ago,True,fair very bad battery per minute decrease battery percentage,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Fair Battery is not good.,3.0,· 5 months ago,True,fair battery is not good,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good Heating and performance throttling issue.  You can't even do light work and it heats alot.,3.0,· 5 months ago,True,good heating and performance throttling issue you cant even do light work and it heats alot,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Fair Heating issue using from starting. Is this only in my phone or anyone other please inform me Rajendra Singh muvel,3.0,· 5 months ago,True,fair heating issue using from starting is this only in my phone or anyone other please inform me rajendra singh muvel,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Good The product is good, but Flipkart logistics and exchange process is very bad.",3.0,· 5 months ago,True,good the product is good but flipkart logistics and exchange process is very bad,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"3.0 • Just okay Review for: Color Onyx Black • RAM 8 GB • Storage 128 GB AVERAGE Vishnu prabhan , Idukki District Helpful",3.0,,True,30 just okay review for color onyx black ram 8 gb storage 128 gb average vishnu prabhan idukki district helpful,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Heating issue is genuine. Rest everything is average. Saurabh  Kumar Singh,3.0,· 5 months ago,True,decent product heating issue is genuine rest everything is average saurabh kumar singh,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Nice Battery hitting problem coming in new phone. When I use phone atleast 30mint the Phone increase hitting level.,3.0,· 5 months ago,True,nice battery hitting problem coming in new phone when i use phone atleast 30mint the phone increase hitting level,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Just okay Very much heating issue, not expected as this price, not value for money, battery is 4k only with very terrifying slow charging. Feels like made a mistake by trusting the samsung product and brand",3.0,· 5 months ago,True,just okay very much heating issue not expected as this price not value for money battery is 4k only with very terrifying slow charging feels like made a mistake by trusting the samsung product and brand,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Nice Product is excellent when using and good looking and light weight comfortable in pocket. Excellent performance.,3.0,· 5 months ago,True,nice product is excellent when using and good looking and light weight comfortable in pocket excellent performance,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Nice This phone is not indian variant they are selling a European variant with indian firmware initially I had problem with 5g connection now it's working and battery backup is not upto the mark need 2 tim... more,3.0,· 5 months ago,True,nice this phone is not indian variant they are selling a european variant with indian firmware initially i had problem with 5g connection now its working and battery backup is not upto the mark need 2 tim,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Just okay Overheating issue. The phone feels like an oven Arnab Kumar Das , Presidency Division",3.0,· 5 months ago,True,just okay overheating issue the phone feels like an oven arnab kumar das presidency division,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Good Battery performance is bad, other wise all good",3.0,· 5 months ago,True,good battery performance is bad other wise all good,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Just okay Gorgous phone only problem with battery otherwise everything is preety osm,3.0,· 5 months ago,True,just okay gorgous phone only problem with battery otherwise everything is preety osm,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Just okay Battery is issue Revanth Nayak , Anantapur District",3.0,· 5 months ago,True,just okay battery is issue revanth nayak anantapur district,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good Battery have problem like,3.0,· 5 months ago,True,good battery have problem like,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Just okay Battery very slow charging  batter is 4000,in 40 thound mobile very bad",3.0,· 5 months ago,True,just okay battery very slow charging batter is 4000in 40 thound mobile very bad,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Overall good phone. I noticed the phone hanged on very second day and also Notes application is not opening.,3.0,· 5 months ago,True,decent product overall good phone i noticed the phone hanged on very second day and also notes application is not opening,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Nice Camera is the biggest drawback of this phone. In low light, the front camera is horrible. It looks like a cheap phone's front camera. My oneplus 7 front camera is 100 times better than this. The phone... more",3.0,· 5 months ago,True,nice camera is the biggest drawback of this phone in low light the front camera is horrible it looks like a cheap phones front camera my oneplus 7 front camera is 100 times better than this the phone,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good Only over heating issue,3.0,· 5 months ago,True,good only over heating issue,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Just okay Customers need an adapter with mobile... And the heating problem also 😔😔,3.0,· 5 months ago,True,just okay customers need an adapter with mobile and the heating problem also,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"3.0 • Nice Review for: Color Onyx Black • RAM 8 GB • Storage 256 GB Camera is the biggest drawback of this phone. In low light, the front camera is horrible. It looks like a cheap phone's front camera. My oneplus 7 front camera is 100 times better than this. The phone... more Akshita N , Hyderabad Helpful for 2 12",3.0,,True,30 nice review for color onyx black ram 8 gb storage 256 gb camera is the biggest drawback of this phone in low light the front camera is horrible it looks like a cheap phones front camera my oneplus 7 front camera is 100 times better than this the phone more akshita n hyderabad helpful for 2 12,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Decent product Very good mobile Dharmendra Chakrawarti,3.0,· 5 months ago,True,decent product very good mobile dharmendra chakrawarti,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Does the job Gets Heated Fast,Battery Drains fast , except these two The Best Smartphone",3.0,· 5 months ago,True,does the job gets heated fastbattery drains fast except these two the best smartphone,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Fair Must need 256 gb storage nd battery drain fast almost 2 charge in day with 25 watt almost hour to get 100,3.0,· 5 months ago,True,fair must need 256 gb storage nd battery drain fast almost 2 charge in day with 25 watt almost hour to get 100,Neutral
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Value-for-money It's camera, galaxy AI features,circle to search,high peak brightness, telephoto camera,more customization options, display,samsung inbuit apps,privacy features, sound quality i could say I'm obsessed... more",4.0,· 3 months ago,True,valueformoney its camera galaxy ai featurescircle to searchhigh peak brightness telephoto cameramore customization options displaysamsung inbuit appsprivacy features sound quality i could say im obsessed,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Good quality product After using S24 for 4 days am writing this review overall a good compact and a handy phone if you want a beast camera, clean UI, battery backup is slightly less but it's okay for average use if you wa... more",4.0,· 5 months ago,True,good quality product after using s24 for 4 days am writing this review overall a good compact and a handy phone if you want a beast camera clean ui battery backup is slightly less but its okay for average use if you wa,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good quality product Software Experience is Amazing. Also it has Decent Camera with Superb Dynamic Range. You are going to be in love with Samsung Ecosystem.,4.0,· 4 months ago,True,good quality product software experience is amazing also it has decent camera with superb dynamic range you are going to be in love with samsung ecosystem,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Really Nice Best flagship smartphone under this price 👌 Nice camera 📷 Good performance Best display 👌 Battery- it lasts almost full day for normal user.,4.0,· 4 months ago,True,really nice best flagship smartphone under this price nice camera good performance best display battery it lasts almost full day for normal user,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Pretty good Good compact phone and having good camera but facing issu in battery because it's 4000 mah and it's not lasting for whole day. I have to carry power bank. I am sharing sample of photos.. it's light b... more,4.0,· 4 months ago,True,pretty good good compact phone and having good camera but facing issu in battery because its 4000 mah and its not lasting for whole day i have to carry power bank i am sharing sample of photos its light b,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Delightful One of the Best camera phone .,4.0,· 5 months ago,True,delightful one of the best camera phone,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Pretty good Good compact phone and having good camera but facing issu in battery because it's 4000 mah and it's not lasting for whole day. I have to carry power bank. I am sharing sample of photos.. it's light b... more,4.0,· 4 months ago,True,pretty good good compact phone and having good camera but facing issu in battery because its 4000 mah and its not lasting for whole day i have to carry power bank i am sharing sample of photos its light b,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Delightful I feel the phone is getting hot very fastly apart from that camera and performance is good,4.0,· 5 months ago,True,delightful i feel the phone is getting hot very fastly apart from that camera and performance is good,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"4.0 • Very Good Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB Like others, I was also initially concerned about its smaller battery capacity and slow charging speed before buying it. But one thing I would like to mention for whoever is planning to buy it now (... more Asutosh Acharya , Bhubaneswar Bronze Reviewer Helpful for 86 28",4.0,,True,40 very good review for color amber yellow ram 8 gb storage 256 gb like others i was also initially concerned about its smaller battery capacity and slow charging speed before buying it but one thing i would like to mention for whoever is planning to buy it now more asutosh acharya bhubaneswar bronze reviewer helpful for 86 28,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Value-for-money Premium, unexpected delightful smartphone Camera and performance is good Battery is slightly not up to the mark. It lasts hardly for a day with moderate use￼",4.0,"· Jan, 2025",True,valueformoney premium unexpected delightful smartphone camera and performance is good battery is slightly not up to the mark it lasts hardly for a day with moderate use,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Very Good The Samsung Galaxy S24 is a masterpiece when it comes to design and aesthetics  It feels incredibly premium in hand and the performance is top tier The camera quality is outstanding  capturing sharp a... more,4.0,· 2 months ago,True,very good the samsung galaxy s24 is a masterpiece when it comes to design and aesthetics it feels incredibly premium in hand and the performance is top tier the camera quality is outstanding capturing sharp a,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Wonderful So cute mobile because the size 6.2 inch,4.0,· 4 months ago,True,wonderful so cute mobile because the size 62 inch,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Good choice Android version of iphone. New UI is cool. Smooth as fk.,4.0,· 4 months ago,True,good choice android version of iphone new ui is cool smooth as fk,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Very Good Good camera, decent battery life. Good Performance. Overall, a decent phone if you get it at around 40k ANDUKURI SARATH CHANDRASEKHAR",4.0,· 5 months ago,True,very good good camera decent battery life good performance overall a decent phone if you get it at around 40k andukuri sarath chandrasekhar,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worth the money Product is good but i see it is getting heated a bit while using it for minimum time.,4.0,· 5 months ago,True,worth the money product is good but i see it is getting heated a bit while using it for minimum time,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Value-for-money Everything is top notch except battery,4.0,· 5 months ago,True,valueformoney everything is top notch except battery,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Pretty good Verry good phone at this price ..value for money..if the screen size little bit bigger then it will more effective 😄. Other wize smooth well degin camery quality and camera both are awesome..happy to byu,4.0,· 4 months ago,True,pretty good verry good phone at this price value for moneyif the screen size little bit bigger then it will more effective other wize smooth well degin camery quality and camera both are awesomehappy to byu,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Very Good Like others, I was also initially concerned about its smaller battery capacity and slow charging speed before buying it. But one thing I would like to mention for whoever is planning to buy it now (... more",4.0,· 4 months ago,True,very good like others i was also initially concerned about its smaller battery capacity and slow charging speed before buying it but one thing i would like to mention for whoever is planning to buy it now,Positive
